Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110509.55,0,0,110509.55,0,0,110509.55,110509.55,15764.55,110509.55,110509.55,15764.55,110509.55,110509.55,110509.55
,,003  - MANTENIMIENTO DE LA INFRAESTRUCTURA FISICA INSTITU,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,178546.6,0,0,178546.6,0,0,178546.6,0,0,178546.6,15287.7,2960.75,178546.6,44348.58,21317.74,178546.6,44348.58,44348.58,178546.6,44348.58,44348.58,178546.6,44348.58,44348.58,178546.6,44348.58,44348.58,178546.6,95597.66,95597.66
,,,201 - Colocaciones Externas,76596.27,76596.27,0,0,76596.27,0,0,381022.95,0,0,381022.95,0,0,381022.95,0,0,209428.94,0,0,180210.52,0,0,180210.52,1617.19,1617.19,180412.58,1617.19,1617.19,180412.58,1617.19,1617.19,180412.58,1617.19,1617.19,180412.58,1617.19,1617.19
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28247.43,0,0,28247.43,0,0,28247.43,0,0,28247.43,0,0,28247.43,0,0,28247.43,0,0,28247.43,4379.21,4379.21
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,40046.78,0,0,40046.78,0,0,40046.78,0,0,40046.78,0,0,40046.78,12345.96,0,40046.78,36495.96,13465.11,40046.78,36495.96,36495.96,40046.78,36495.96,36495.96,40046.78,36495.96,36495.96,40046.78,36495.96,36495.96,40046.78,40046.78,40046.78
,,003  - REDUCCION DE PERSONAL Y RENUNCIAS VOLUNTARIAS,201 - Colocaciones Externas,1091775,1091775,0,0,1091775,0,0,180959.75,0,0,180959.75,0,0,180959.75,0,0,839219.25,177000,177000,839219.25,276120,276120,839219.25,439668,439668,839219.25,439668,439668,839219.25,439668,439668,839219.25,439668,439668,839219.25,710329.09,710329.09
,,005  - INTEGRACION DE LAS CAPACIDADES INVESTIGATIVAS Y DE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,26571.89,0,0,26571.89,0,0,26571.89,26571.89,2846.99,26571.89,26571.89,2846.99,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89,26571.89
,,,201 - Colocaciones Externas,357525.87,357525.87,0,0,357525.87,0,0,1362701.41,0,0,1362701.41,0,0,1362701.41,0,0,876498.19,2013.8,0,905716.61,10408.35,2159.98,905716.61,19315.16,15088.27,880410.35,30499.76,26759.76,712493.65,30499.76,26759.76,712493.65,30499.76,30499.76,712493.65,30499.76,30499.76
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130309.77,0,0,130309.77,0,0,130309.77,0,0,130309.77,0,0,118914.51,0,0,118914.51,0,0,118914.51,80953.75,80953.75
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,75597.03,0,0,75597.03,0,0,75597.03,0,0,75597.03,0,0,75597.03,0,0,75597.03,0,0,75597.03,0,0,75597.03,0,0,75597.03,0,0,75597.03,0,0,63557.03,63557.03,63557.03
,,008  - SISTEMA NACIONAL DE NIVELACION Y ADMISION,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,129643.58,0,0,129643.58,0,0,129643.58,0,0,129643.58,0,0,129643.58,0,0,129643.58,0,0,129643.58,0,0,129643.58,58213.08,58213.08
,,010  - CONSTRUCCION Y FISCALIZACION DEL COMEDOR POLITECNICO ESPOCH CAMPUS RIOBAMBA,001 - Recursos Fiscales,0,0,0,0,0,0,0,78138.94,0,0,78138.94,0,0,78138.94,0,0,78138.94,0,0,78138.94,0,0,78138.94,0,0,78138.94,0,0,78138.94,0,0,78138.94,0,0,78138.94,0,0
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180634.7,0,0,180634.7,0,0,180634.7,0,0
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212786.16,0,0,212786.16,0,0,212786.16,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657319.52,0,0,657319.52,0,0,657319.52,0,0,657319.52,0,0,668714.78,0,0,668714.78,0,0,668714.78,0,0
,,011  - ESTUDIOS DEFINITIVOS CONSTRUCCION Y FISCALIZACION DEL EDIFICIO DE AULAS INSTITUCIONALES NO. 01 SPOCH CAMPUS RIOB,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404.56,0,0,1404.56,0,0,1404.56,0,0
,,012  - ESTUDIOS DEFINITIVOS CONSTRUCCION Y FISCALIZACION DEL EDIFICIO DE AULAS INSTITUCIONALES NO. 02 SPOCH CAMPUS RIOB,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679.18,0,0,1679.18,0,0,1679.18,0,0
,,014  - ESTUDIOS DEFINITIVOS CONSTRUCCION Y FISCALIZACION DEL EDIFICIO DE LABORATORIO DE CIENCIAS BASICAS INSTITUCIONALE,001 - Recursos Fiscales,0,0,0,0,0,0,0,482143.22,0,0,482143.22,0,0,482143.22,0,0,482143.22,0,0,482143.22,0,0,482143.22,0,0,482143.22,0,0,482143.22,0,0,482143.22,0,0,338911.61,0,0
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,1634443.97,0,0,1634443.97,0,0,1634443.97,0,0,1634043.72,0,0,1634043.72,0,0,1634043.72,0,0,1634043.72,0,0,1634043.72,0,0,1634043.72,0,0,1634043.72,0,0
,,015  - ESTUDIOS DEFINITIVOS CONSTRUCCION Y FISCALIZACION DEL EDIFICIO DE LABORATORIOS DE CIENICAS BÁSICAS INSTITUCIONAL,001 - Recursos Fiscales,0,0,0,0,0,0,0,1353470.02,0,0,1353470.02,0,0,1353470.02,0,0,1353470.02,0,0,1353470.02,0,0,1353470.02,0,0,1353470.02,0,0,1353470.02,0,0,1353470.02,0,0,1496701.63,14824.81,14824.81
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,327529.94,0,0,327529.94,0,0,327529.94,0,0,327529.94,0,0,327529.94,0,0,327529.94,0,0,327529.94,0,0,327529.94,0,0,327529.94,0,0,327529.94,123540.09,15088.68
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,301619.55,0,0,301619.55,0,0,301619.55,0,0,301619.55,0,0,301619.55,0,0,301619.55,0,0,301619.55,0,0,301619.55,0,0,301619.55,0,0,301619.55,0,0
,,017  - CONSTRUCCION Y FISCALIZACION DEL EDIFICIO DE AULAS INSTITUCIONALES NO. 04 ESPOCH CAMPUS RIOBAMBA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,115390.39,0,0,115390.39,0,0,115390.39,0,0,115390.39,0,0,115390.39,0,0,115390.39,85922.47,85922.47,115390.39,85922.47,85922.47,115390.39,85922.47,85922.47,115390.39,85922.47,85922.47,115390.39,115390.39,115390.39
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845.63,0,0,845.63,0,0,845.63,0,0,845.63,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315165.36,0,0,315165.36,0,0,315165.36,0,0,315165.36,0,0,315165.36,0,0,315165.36,0,0,315165.36,182996.49,182996.49
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,371248.15,0,0,371248.15,0,0,371248.15,0,0,371248.15,0,0,371248.15,0,0,371248.15,0,0,371248.15,69292.32,69292.32,371248.15,69292.32,69292.32,371248.15,69292.32,69292.32,371248.15,69292.32,69292.32,371248.15,253075.67,253075.67
,,018  - CONSTRUCCION Y FISCALIZACION DEL EDIFICIO DE AULAS INSTITUCIONALES EN LA ESTACION EXPERIMENTAL TUNSHI,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937963.19,0,0,937963.19,0,0,937963.19,0,0,937963.19,0,0,937963.19,0,0,937963.19,0,0,937963.19,0,0
,,019  - AMPLIACION DE LA OFERTA DE CARRERAS Y PROGRAMAS PÚBLICOS CON CALIDAD Y PERTINENCIA,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51681.07,0,0,51681.07,0,0,51681.07,0,0,51681.07,0,0,51681.07,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933014.47,0,0,933014.47,0,0
,,020  - CONSTRUCCION DEL EDIFICIO DE LABORATORIOS DE LA FACULTAD DE ADMINISTRACION DE EMPRESAS,201 - Colocaciones Externas,0,0,0,0,0,0,0,999600,0,0,999600,0,0,999600,0,0,999537.98,0,0,999537.98,0,0,999537.98,0,0,999537.98,0,0,999537.98,0,0,999537.98,0,0,999537.98,0,0
,,021  - FORTALECIMIENTO DE LA INFRAESTRUCTURA FISICA MEDIANTE LA CONSTRUCCION DE TALLERES DE ROBOTICA Y LABORATORIO DE M,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000,0,0,313150.18,0,0,309401.67,0,0,309401.67,0,0,309401.67,0,0
,,022  - FORTALECIMIENTO DE INFRAESTRUCTURA FISICA MEDIANTE LA CONSTRUCCION DE UN BLOQUE DE TALLERES DE DISEÑO GRAFICO BA,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000,0,0,280000,0,0,278256.12,0,0,278256.12,0,0,278256.12,0,0
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,023  - CONSTRUCCION DE AULAS Y RESIDENCIA DE LA FACULTAD DE CIENCIAS PECUARIAS EN LA ESTACION EXPERIMENTAL TUNSHI,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178890.82,0,0,178890.82,0,0,0,0,0,0,0,0,0,0,0
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53096.3,0,0,44204.69,0,0,0,0,0,0,0,0,0,0,0
,,024  - CONSTRUCCION DEL LABORATORIO DE LA FACULTAD DE RECURSOS NATURALES EN LA ESTACION EXPERIMENTAL TUNSHI,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,099  - ANTICIPO POR DEVENGAR DE EJERCICIOS ANTERIORES,001 - Recursos Fiscales,120744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,120744,0,0,120744,0,0,120744,0,0,120744,0,0,120744,0,0,120744,0,0,120744,0,0,10234.45,0,0,10234.45,0,0,10234.45,0,0,10234.45,0,0,0,0,0
,164 - UNIVERSIDAD TECNICA DE MACHALA,004  - SISTEMA NACIONAL DE NIVELACION Y ADMISION,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30888,0,0,30888,0,0,30888,0,0,30888,0,0,30888,3360,3360,30888,3360,3360,30888,22116.93,22116.93
,,011  - IMPLEMENTACION DE PLANES INSTITUCIONALES DE RETIRO VOLUNTARIO Y OBLIGATORIO CON FINES DE JUBILACION DE LOS SERVI,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301697.4,0,0,1301697.4,0,0,1301697.4,0,0,1301697.4,0,0,1301697.4,0,0,1301697.4,0,0,1301697.4,1149345.61,1149345.61
,165 - UNIVERSIDAD TECNICA LUIS VARGAS TORRES DE ESMERALDAS,002  - MEJORA DE LOS SERVICIOS INSTITUCIONALES A TRAVES DE LA JUBILACION DE LOS SERVIDORES DE LA UTELVT Y RENOVACION DE,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50770,0,0,50770,0,0,50770,0,0,50770,50770,50770
,,005  - SISTEMA NACIONAL DE NIVELACION Y ADMISION,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139320,0,0,161673.51,22323.5,22323.5
,,007  - CONSTRUCCION DE 2 BLOQUES DE AULAS DE 2 PLANTAS EN LA FACAAM,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,298670.26,0,0,298670.26,0,0,298670.26,0,0,298670.26,0,0,298670.26,0,0,298670.26,0,0,298670.26,0,0,298670.26,171475.92,18372.42,298670.26,270009.08,116905.58
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200010,0,0,200010,0,0,200010,0,0,200010,0,0
,,099  - ANTICIPO POR DEVENGAR DE EJERCICIOS ANTERIORES,001 - Recursos Fiscales,151828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,151828,0,0,151828,0,0,151828,0,0,151828,0,0,50600.81,0,0,50600.81,0,0,50600.81,0,0,50600.81,0,0,50600.81,0,0,50600.81,0,0,50600.81,0,0,0,0,0
,166 - UNIVERSIDAD DE GUAYAQUIL,001  - FORTALECIMIENTO DE LA INVESTIGACION  DESARROLLO E INNOVACION DE LA UNIVERSIDAD DE GUAYAQUIL.,201 - Colocaciones Externas,0,0,0,0,0,0,0,1000000,0,0,1000000,0,0,1000000,0,0,1000000,0,0,1000000,0,0,1000000,0,0,1000000,0,0,1000000,0,0,1000000,0,0,1000000,0,0
,,006  - SISTEMA DE GESTION ACADEMICA UNIVERSITARIA INFRAES,201 - Colocaciones Externas,2018359,2018359,0,0,2835788,0,0,1929181,0,0,1929181,0,0,1929181,0,0,1929181,0,0,1929181,0,0,1929181,0,0,1929181,0,0,1929181,0,0,1929181,0,0,1929181,0,0
,,007  - ADECUACION DE INFRAESTRUCTURA Y EQUIPAMIENTO DE DIFERENTES UNIDADES ACADEMICAS DE LA UNIVERSIDAD DE GUAYAQUIL,201 - Colocaciones Externas,0,0,0,0,0,0,0,733028.39,0,0,733028.39,0,0,733028.39,0,0,733028.39,0,0,733028.39,0,0,733028.39,0,0,733028.39,0,0,733028.39,0,0,733028.39,0,0,733028.39,0,0
,,010  - NIVELACION Y ADMISION DE LA UNIVERSIDAD DE GUAYAQU,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,201 - Colocaciones Externas,817429,817429,0,0,0,0,0,1617622.64,0,0,1617622.64,0,0,1617622.64,1001.92,107.34,1617622.64,1673.9,179.33,1617622.64,1671.63,576.7,1617622.64,5982.06,1931.08,1617622.64,10910.08,2470.96,1617622.64,10851.67,2464.7,1617622.64,12633.67,7477.26,1617622.64,1426693.03,1426693.03
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487968,0,0,487968,0,0,487968,0,0,487968,0,0,487968,0,0,487968,0,0,487968,481984,481984
,,015  - OPTIMIZACION DEL TALENTO HUMANO Y COMPENSACIONES ECONOMICAS DE LOS SERVIDORES DE LA UNIVERSIDAD DE GUAYAQUIL,201 - Colocaciones Externas,0,0,0,0,0,0,0,5596205.62,0,0,5596205.62,0,0,5596205.62,0,0,5596205.62,0,0,5596205.62,0,0,5596205.62,0,0,5596205.62,0,0,5596205.62,0,0,5596205.62,928044,108737.06,5596205.62,5596165.17,5596165.17
,,017  - PLAN EMERGENTE DE SEGURIDAD INTEGRAL PARA LA UNIVERSIDAD DE GUAYAQUIL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679240.18,0,0,0,0,0,0,0,0
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,5313739.31,0,0,5313739.31,0,0,5313739.31,0,0,5313739.31,0,0,5313739.31,0,0,5313739.31,0,0,4634499.13,0,0,3247613.61,0,0,1724392.4,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617379.23,0,0,1617379.23,0,0,1617379.23,0,0,1617379.23,0,0,1617379.23,0,0,1617379.23,0,0,0,0,0
,,018  - PLAN EMERGENTE DE SEGURIDAD INTEGRAL PARA LA UNIVERSIDAD DE GUAYAQUIL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679240.18,0,0,679240.18,679240.18,376007.98
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386885.52,0,0,2910106.73,1722279.22,183398.11
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617379.23,567511.28,567511.28
,,099  - ANTICIPO POR DEVENGAR DE EJERCICIOS ANTERIORES,001 - Recursos Fiscales,3885777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,002 - Recursos Fiscales generados por las Instituciones,978194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,003 - Recursos Provenientes de Preasignaciones,3145379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,8009350,0,0,8009350,0,0,8009350,0,0,8009350,0,0,8009350,0,0,8009350,0,0,8009350,0,0,8009350,0,0,8009350,0,0,8009350,0,0,8009350,0,0,8009350,0,0
,167 - ESCUELA SUPERIOR POLITECNICA DEL LITORAL,001  - FORMACION DEL TALENTO HUMANO AVANZADO (THA) PARA POTENCIAR LA VIDA ACADEMICA DE LA ESPOL,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,150000,0,0,150000,0,0,150000,0,0,150000,0,0,150000,0,0,150000,24475,24475,150000,77849.2,77849.2
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,700000,0,0,700000,121770,97290,700000,125370,125370,700000,154200,125370,600000,182628.5,125370,600000,203275.56,203275.56,600000,220882.89,211705.56,489050.6,220882.89,211705.56,377643.5,220882.89,220882.89,342150.87,220882.89,220882.89
,,002  - FORTALECIMIENTO DE LA EDUCACION SUPERIOR,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,837266.89,0,0,837266.89,0,0,837266.89,0,0,837266.89,8953.54,959.31,837266.89,8953.54,8953.54,837266.89,8953.54,8953.54,837266.89,8953.54,8953.54,837266.89,8953.54,8953.54,837266.89,147084.51,32766.25,341495.1,188684.19,188684.19
,,,201 - Colocaciones Externas,1936803,1936803,0,0,1936803,0,0,1018406.03,0,0,1018406.03,0,0,1018406.03,0,0,1018406.03,0,0,1118406.03,1643.48,176.09,1118406.03,10194.68,4194.68,1278112.53,26354.46,26354.46,1389061.93,35386.83,31289.29,1447369.03,35386.83,35386.83,1482861.66,185867.06,185867.06
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716619.77,0,0,1716619.77,0,0,1716619.77,0,0,1716619.77,0,0,1716619.77,0,0,1716619.77,0,0,1716619.77,913097.18,913097.18
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,133174,0,0,1305169.46,0,0,1305169.46,0,0,1305169.46,0,0,1305169.46,0,0,1305169.46,0,0,1305169.46,0,0,1305169.46,0,0,1305169.46,0,0,1305169.46,834386.93,834386.93
,,003  - PLAN DE JUBILACION DE PROFESORES SERVIDORES LOSEP Y TRABAJADORES DE LA ESPOL,201 - Colocaciones Externas,0,0,0,0,0,0,0,900000,180022.6,0,900000,180022.6,180022.6,900000,180022.6,180022.6,900000,180022.6,180022.6,900000,246032.35,246032.35,900000,246032.35,246032.35,740293.5,428085.6,428085.6,740293.5,428085.6,428085.6,793393.5,676538.1,676538.1,793393.5,793393.5,793393.5
,,003  - SISTEMA NACIONAL DE NIVELACION Y ADMISION,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53190,0,0,53190,0,0,53190,0,0,53190,0,0,53190,0,0,53190,0,0,53190,50388.46,50388.46
,,004  - PROYECTOS DE I+D+I,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115860,0,0,115860,0,0
,,099  - ANTICIPO POR DEVENGAR DE EJERCICIOS ANTERIORES,001 - Recursos Fiscales,133174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,133174,0,0,133174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,168 - UNIVERSIDAD AGRARIA DEL ECUADOR,001  - VIVERO Y LABORATORIO DE GERMOPLASMA EN CUM,201 - Colocaciones Externas,24640,24640,0,0,24640,0,0,24640,0,0,24640,0,0,24640,0,0,24640,0,0,24640,0,0,24640,0,0,24640,0,0,24640,0,0,24640,0,0,24640,0,0
,,011  - EDIFICIO CON 16 AULAS PARA LA FACULTAD DE MEDICINA,201 - Colocaciones Externas,11953.77,11953.77,0,0,11953.77,0,0,11953.77,0,0,11953.77,0,0,11953.77,0,0,11953.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,012  - EDIFICIO CON 16 AULAS PARA LA ESCUELA DE INGENIERI,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,201 - Colocaciones Externas,897053.1,897053.1,0,0,897053.1,0,0,897053.1,0,0,897053.1,0,0,897053.1,0,0,897053.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263963.8,0,0,263963.8,0,0,263963.8,0,0,263963.8,0,0,263963.8,0,0,263963.8,0,0,263963.8,32108.38,32108.38
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,221866.09,0,0,221866.09,0,0,221866.09,0,0,221866.09,0,0,221866.09,0,0,221866.09,0,0,221866.09,0,0,221866.09,0,0,221866.09,25476.56,25476.56
,,015  - ESTUDIO  CONSTRUCCION  FISCALIZACION Y EQUIPAMIENT,201 - Colocaciones Externas,241492.26,241492.26,0,0,241492.26,0,0,241492.26,0,0,241492.26,0,0,241492.26,0,0,241492.26,0,0,240396.8,0,0,240396.8,0,0,240396.8,0,0,240396.8,0,0,240396.8,0,0,240396.8,0,0
,,017  - TERMINACION DE LA REMODELACION Y EQUIPAMIENTO DEL EDIFICIO DE LA UNIDAD EDUCATIVA CAMPUS GUAYAQUIL,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79972.97,0,0,79972.97,0,0,79972.97,0,0,79972.97,0,0,79972.97,0,0,79972.97,0,0
,,018  - FISCALIZACION DE LA CONSTRUCCION DEL EDIFICIO DE 16 AULAS PARA LA ESCUELA DE INGENIERA AMBIENTAL FACULTAD DE CIE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9125.52,0,0,9125.52,0,0,9125.52,0,0,9125.52,0,0,9125.52,0,0,9125.52,0,0,9125.52,1004.59,1004.59
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,7359.27,0,0,7359.27,0,0,7359.27,0,0,7359.27,0,0,7359.27,0,0,7359.27,0,0,7359.27,0,0,7359.27,0,0,7359.27,810.15,810.15
,,019  - EQUIPAMIENTO FISICO Y TECNOLOGICO DE NUEVAS AULAS,201 - Colocaciones Externas,362032,362032,0,0,362032,0,0,362032,0,0,362032,0,0,362032,0,0,362032,0,0,693046.94,0,0,693046.94,0,0,693046.94,0,0,693046.94,0,0,693046.94,0,0,693046.94,0,0
,,020  - CONSTRUCCION DE EDIFICIO DE EDUCACION VIRTUAL CUM,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392000,0,0,392000,0,0,392000,0,0,392000,0,0,392000,0,0,392000,0,0
