id,text,G13T,target_non_classified,G4T1,G4T9,G1T1,G1T3,G8T7,G1T2,G9T,G16T,G8T6,G9T5,G16T1,G11T,G2T2,G14T5,G8T5,G15T1,G9T7,G12T,G1T,G4T3,G4T5,G4T6,G13T2,G7T,G3T12,G7,G15,G1,G11,G2,sdg_non_classified,G12,G16,G3,G8,G14,G4,G13,G9
BASE-O-1119,ministerio de transporte y obras publicas reconstruccion y mantenimiento meses carretera rio pindo amaluza jimbura el refugio incluye la fiscalizacion incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1120,ministerio de transporte y obras publicas estudios para la ampliacion a cuatro carriles de la caretera loja catamayo incluye acceso al aeropuerto incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1121,ministerio de transporte y obras publicas rehabilitacion y mantenimiento de la c balbanera pallatanga bucay cumanda de km construccion de los puentes citado m coco m panza m pollongo m y santiago m incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1122,ministerio de transporte y obras publicas construccion varias vias ex corpecuador incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1123,ministerio de transporte y obras publicas mejoramiento del acceso a papallacta incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1124,ministerio de transporte y obras publicas estudios de trafico impactos ambientales e ingenieria definitivos para la rectificacion y mejoramiento de la via de acceso al refugio de vida silvestre pasochoa de longitud aproximada de en la provincia de pichincha incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1125,ministerio de transporte y obras publicas programa de apoyo al desarrollo vial de los gobiernos autonomos descentralizados incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1126,ministerio de transporte y obras publicas rehabilitacion y mantenimiento de la carretera a baba ubicada en la provincia de los rios incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1127,ministerio de transporte y obras publicas implementacion de senalizacion horizontal y vertical vallas semaforos y reformas geometricas para intersecciones secundarias de via del sistema feroviario en el tramo quito ? duran incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1128,ministerio de transporte y obras publicas ampliacion a carriles de la via cajas otavalo mas paso lateral de ibarra mas ampliacion de circunvalacion de otavalo incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1129,ministerio de transporte y obras publicas estudios programa de puentes incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1130,ministerio de transporte y obras publicas estudios definitivos de los puentes ubicados en la carretera coca dayuma absisas incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1131,ministerio de transporte y obras publicas rehabilitacion y mejoramiento de las calles del barrio paraiso san jose y tarapoa incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1132,ministerio de transporte y obras publicas rehabilitacion y mejoramiento de las calles canton dorado de cascales incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1133,ministerio de transporte y obras publicas construccion y fiscalizacion para la rehabilitacion de la carretera guaranda santa fe caluma pueblo viejo incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1134,ministerio de transporte y obras publicas ampliacion a cuatro carriles de la carretera loja catamayo incluye acceso al aeropuerto incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1135,ministerio de transporte y obras publicas reconstruccion carretera saracaypinasportovelozaruma empate las chinchas rio pindo incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1136,ministerio de transporte y obras publicas rehabilitacion y fiscalizacion de la avenida manuel cordova galarza incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1137,ministerio de transporte y obras publicas construccion del puente loco carretera baeza ? lago agrio incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1138,ministerio de transporte y obras publicas construccion rehabilitacion y fiscalizacion de la via cuatro esquinas salinas incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1139,ministerio de transporte y obras publicas construccion del puente quijos sobre el rio quijos incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1140,ministerio de transporte y obras publicas construccion del puente oritoyacu ubicado en la carretera baeza tena incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1141,ministerio de transporte y obras publicas construccion del puente guagrayacu carretera papallacta baeza incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1142,ministerio de transporte y obras publicas rehabilitacion de la carretera zhud ? cochancay ? la troncal ? el triunfo que incluye los pasos laterales de la troncal y manuel j calle incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1143,ministerio de transporte y obras publicas construccion puerto en puerto providencia incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1144,ministerio de transporte y obras publicas fiscalizacion de la construccion pie de talud de la plataforma de la via e tramo camarones tacusa y senalizacion horizontal y vertical tramo redondel aeropuerto ? rio verde de los cantones esmeraldas y rio verde de la provincia de esmeraldas incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1145,ministerio de transporte y obras publicas ampliacion de cuatro puentes grupo carretera tramo san lorenzo ? eloy alfaro rio verde esmeraldas incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1146,ministerio de transporte y obras publicas estudio de factibilidad impactos ambientales e ingenieria definitivos para la rehabilitacion mejoramiento ampliacion y mantenimiento rutinario por dos anos del proyecto naranjal ? rio siete ubicado en la provincia del guayas incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1147,ministerio de transporte y obras publicas estudios defintivos de validacion de los resultados obtenidos en el estudio de evaluacion funcional y estructural del pavimento del tramo biblian ? zhud de la via de la provincia del canar realizado por ecuatest en el ano mediante la ejecucion de ensayos in situ y en laboratorio y determinacion de las posibles causas del deterioro prematuro del pavimento incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1148,ministerio de transporte y obras publicas construccion de la carretera colimesolmedo incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1149,ministerio de transporte y obras publicas rehabilitacion y reforzamiento de la estructura del pavimento de la carretera quevedovalencia la mana ubicada en las provincia de los rios de km incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1150,ministerio de transporte y obras publicas rehabilitacion de la carretera eje vial la avanzada saracay incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1151,ministerio de transporte y obras publicas fiscalizacion y construccion para la ampliacion a carriles de la via ambatoguaranda con pavimento rigido incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1152,ministerio de transporte y obras publicas fiscalizacion de los trabajos de rehabilitacion de la carretera cariamanga sozoranga de km de longitud ubicada en la provincia de loja incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1153,ministerio de transporte y obras publicas construccion intercambiador de trafico ubicado en la interseccion de las avenidas gran colombia de las americas y ordonez lazo de la ciudad de cuenca incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1154,ministerio de transporte y obras publicas estudios de ingeniria definitivos para las paradas de bus viseras y pasos peatonales para la via santo domingoel carmen ubicado en las provincias de santo domingo de los tsachilas y manabi incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1155,ministerio de transporte y obras publicas estudios de factibilidad impactos ambientales e ingenieria definitivos del anillo vial de lago agrio con una longitud aproximada de km ubicada en las provincia de sucumbios incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1156,ministerio de transporte y obras publicas construccion del puente garrapal m ubicado en la carretera julio andrade ? la bonita incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1157,ministerio de transporte y obras publicas construccion del puente la fama long= m ubicado en la carretera julio andrade ? la bonita incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1158,ministerio de transporte y obras publicas construccion del puente sobre el rio la norte bicados en la via shushufindi la primavera incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1159,ministerio de transporte y obras publicas estudios de trafico impactos ambientales e ingenieria definitivos rectificacion mejoramiento c/ maldonadochicalpenas blancas de km incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1160,ministerio de transporte y obras publicas estudios de la carretera julio andradeel playonsanta barbarala bonitael palmar tramo julio andradeel playonsanta barbara incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1161,ministerio de transporte y obras publicas estudios definitivos del anillo vial de portoviejo incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1162,ministerio de transporte y obras publicas paso elevado vehicular interseccion cruz verde ubicado en la via portoviejocrucita en la provincia de manabi incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1163,ministerio de transporte y obras publicas rectificacion y mejoramiento del proyecto camino de ingreso al nevado chimborazo ubicado en las provincias de tungurahua y chimborazo incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1164,ministerio de transporte y obras publicas construccion de la carretera julio andradeel playonsanta barbarala bonitael palmar tramo julio andradeel playonsanta barbara incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1165,ministerio de transporte y obras publicas estudio del puente en la carretera jivino verdeshushufindi santa fe de metros longitud incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1166,ministerio de transporte y obras publicas construccin del anillo vial de lago agrio con una longitud aproximada de km ubicada en las provincia de sucumbios incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1167,ministerio de transporte y obras publicas construccion y mantenimiento carretera selva alegrequininde tselva alegresaguangal incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1168,ministerio de transporte y obras publicas reconstruccion durante meses y mttodurante meses carretera rocafuertetosagua de km construccion de puentes el juncopapayapapayita y tierra bonita incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1169,ministerio de transporte y obras publicas rehabilitacion de la via quevedo el empalme incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1170,ministerio de transporte y obras publicas reconstruccion y mantenimiento de la carretera tufino maldonado km incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1171,ministerio de transporte y obras publicas ampliacion acceso a manta ampliacion rehabilitacion meses y mantenimiento meses acceso a manta de km incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1172,ministerio de transporte y obras publicas construccion paso lateral sector el cachi el tambo incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1173,"ministerio de transporte y obras publicas rehabilitacion y mtto c ""y"" de baeza lago agrio tramo simon bolivar lago agrio de km long incremento de infraestructura del transporte vial",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1174,ministerio de transporte y obras publicas rehabilitacion y mejoramiento de la via santa anapoza honda de kms de longitud ubicado en la provincia de manabi incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1175,ministerio de transporte y obras publicas estudios de la carretera loja malacatos vilcabamba incluye soluciones problemas geologicos y estabilizacion de taludes estudios incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1176,ministerio de transporte y obras publicas rehabilitacion y mantenimiento de los caminos vecinales ducurgualleturo km y jalupatachontamarca km incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1177,ministerio de transporte y obras publicas terminacion y mantenimiento de la carretera zhudbiblian de km incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1178,ministerio de transporte y obras publicas construccion del paso lateral de la ciudad de zamora con una longitud aproximada de km ubicado en la canton zamora provincia de zamora chinchipe incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1179,ministerio de transporte y obras publicas reconstruccion de la carretera chontadurochumunde con una longitud aproximada de km incluye el inventario y evaluacion de los puentes ubicada en el canton rioverde provincia de esmeraldas incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1180,ministerio de transporte y obras publicas reconstruccion de la carretera rocafuertepalestina palestinala perla con una longitud aproximada de km incluyendo el diseno de puentes ubicada en el canton rioverde provincia de esmeraldas incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1181,ministerio de transporte y obras publicas reconstruccion de la carretera el roto cube con una longitud aproximada de nueve punto diecisiete km incluye el diseno de tres puentes ubicada en el canton quininde provincia de esmeraldas incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1182,ministerio de transporte y obras publicas rehabilitacion y mejoramiento de las calles putumayo de abril orellana eloy alfaro sedano ecuador bolivar sucre comando de km de longitud ubicada en la provincia de sucumbios incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1183,ministerio de transporte y obras publicas construccion del puente siete veces long= m ubicado en la carretera julio andrade ? la bonita incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1184,ministerio de transporte y obras publicas carretera san clementesan jacintopuente rio portoviejolas gilsescrucitaentrada base navaljaramijomanta incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1185,ministerio de transporte y obras publicas actualizacion de los estudios fondo vial grupo incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-1186,ministerio de transporte y obras publicas estudios definitivos de la carretera calcetaquirogapichincha incremento de infraestructura del transporte vial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
