id,text,lemmas
G8T4,"Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos. Mejorar progresivamente, de aquí a 2030, la producción y el consumo eficientes de los recursos mundiales y procurar desvincular el crecimiento económico de la degradación del medio ambiente, conforme al Marco Decenal de Programas sobre modalidades de Consumo y Producción Sostenibles, empezando por los países desarrollados. Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos","[('promover', 'VERB'), ('el', 'DET'), ('crecimiento', 'NOUN'), ('económico', 'ADJ'), ('inclusivo', 'ADJ'), ('y', 'CCONJ'), ('sostenible', 'ADJ'), (',', 'PUNCT'), ('empleo', 'NOUN'), ('trabajo', 'NOUN'), ('decente', 'ADJ'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('mejorar', 'VERB'), ('progresivamente', 'ADV'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('producción', 'NOUN'), ('consumo', 'NOUN'), ('eficiente', 'ADJ'), ('recurso', 'NOUN'), ('mundial', 'ADJ'), ('procurar', 'VERB'), ('desvincular', 'VERB'), ('degradación', 'NOUN'), ('del', 'ADP'), ('medio', 'NOUN'), ('ambiente', 'NOUN'), ('conforme', 'NOUN'), ('al', 'DET'), ('Marco', 'PROPN'), ('Decenal', 'PROPN'), ('Programas', 'PROPN'), ('sobre', 'ADP'), ('modalidad', 'NOUN'), ('Consumo', 'PROPN'), ('Producción', 'PROPN'), ('Sostenibles', 'PROPN'), ('empezar', 'VERB'), ('por', 'ADP'), ('país', 'NOUN'), ('desarrollado', 'ADJ')]"
G8T5,"Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos. De aquí a 2030, lograr el empleo pleno y productivo y el trabajo decente para todas las mujeres y los hombres, incluidos los jóvenes y las personas con discapacidad, así como la igualdad de remuneración por trabajo de igual valor. Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos","[('promover', 'VERB'), ('el', 'DET'), ('crecimiento', 'NOUN'), ('económico', 'ADJ'), ('inclusivo', 'ADJ'), ('y', 'CCONJ'), ('sostenible', 'ADJ'), (',', 'PUNCT'), ('empleo', 'NOUN'), ('trabajo', 'NOUN'), ('decente', 'ADJ'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('lograr', 'VERB'), ('pleno', 'ADJ'), ('productivo', 'ADJ'), ('todo', 'DET'), ('mujer', 'NOUN'), ('hombre', 'NOUN'), ('incluir', 'VERB'), ('joven', 'NOUN'), ('persona', 'NOUN'), ('con', 'ADP'), ('discapacidad', 'NOUN'), ('así', 'ADV'), ('como', 'SCONJ'), ('igualdad', 'NOUN'), ('remuneración', 'NOUN'), ('por', 'ADP'), ('igual', 'ADJ'), ('valor', 'NOUN')]"
G8T6,"Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos. De aquí a 2020, reducir considerablemente la proporción de jóvenes que no están empleados y no cursan estudios ni reciben capacitación. Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos","[('promover', 'VERB'), ('el', 'DET'), ('crecimiento', 'NOUN'), ('económico', 'ADJ'), ('inclusivo', 'ADJ'), ('y', 'CCONJ'), ('sostenible', 'ADJ'), (',', 'PUNCT'), ('empleo', 'NOUN'), ('trabajo', 'NOUN'), ('decente', 'ADJ'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2020', 'NOUN'), ('reducir', 'VERB'), ('considerablemente', 'ADV'), ('proporción', 'NOUN'), ('joven', 'NOUN'), ('que', 'PRON'), ('no', 'ADV'), ('estar', 'AUX'), ('empleado', 'ADJ'), ('cursar', 'VERB'), ('estudio', 'NOUN'), ('ni', 'CCONJ'), ('recibir', 'VERB'), ('capacitación', 'NOUN')]"
G8T7,"Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos. Adoptar medidas inmediatas y eficaces para erradicar el trabajo forzoso, poner fin a las formas contemporáneas de esclavitud y la trata de personas y asegurar la prohibición y eliminación de las peores formas de trabajo infantil, incluidos el reclutamiento y la utilización de niños soldados, y, de aquí a 2025, poner fin al trabajo infantil en todas sus formas. Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos","[('promover', 'VERB'), ('el', 'DET'), ('crecimiento', 'NOUN'), ('económico', 'ADJ'), ('inclusivo', 'ADJ'), ('y', 'CCONJ'), ('sostenible', 'ADJ'), (',', 'PUNCT'), ('empleo', 'NOUN'), ('trabajo', 'NOUN'), ('decente', 'ADJ'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('adoptar', 'VERB'), ('medida', 'NOUN'), ('inmediato', 'ADJ'), ('eficaz', 'ADJ'), ('erradicar', 'VERB'), ('forzoso', 'ADJ'), ('poner', 'VERB'), ('fin', 'NOUN'), ('a', 'ADP'), ('forma', 'NOUN'), ('contemporáneo', 'ADJ'), ('de', 'ADP'), ('esclavitud', 'NOUN'), ('trata', 'NOUN'), ('persona', 'NOUN'), ('asegurar', 'VERB'), ('prohibición', 'NOUN'), ('eliminación', 'NOUN'), ('peor', 'ADJ'), ('infantil', 'ADJ'), ('incluir', 'VERB'), ('reclutamiento', 'NOUN'), ('utilización', 'NOUN'), ('niño', 'NOUN'), ('soldado', 'NOUN'), ('aquí', 'ADV'), ('2025', 'NOUN'), ('al', 'ADP'), ('en', 'ADP'), ('todo', 'DET'), ('su', 'DET')]"
G8T8,"Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos. Proteger los derechos laborales y promover un entorno de trabajo seguro y sin riesgos para todos los trabajadores, incluidos los trabajadores migrantes, en particular las mujeres migrantes y las personas con empleos precarios. Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos","[('promover', 'VERB'), ('el', 'DET'), ('crecimiento', 'NOUN'), ('económico', 'ADJ'), ('inclusivo', 'ADJ'), ('y', 'CCONJ'), ('sostenible', 'ADJ'), (',', 'PUNCT'), ('empleo', 'NOUN'), ('trabajo', 'NOUN'), ('decente', 'ADJ'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('proteger', 'VERB'), ('derecho', 'NOUN'), ('laboral', 'ADJ'), ('uno', 'DET'), ('entorno', 'NOUN'), ('de', 'ADP'), ('seguro', 'ADJ'), ('sin', 'ADP'), ('riesgo', 'NOUN'), ('todo', 'DET'), ('trabajador', 'NOUN'), ('incluir', 'VERB'), ('migrant', 'ADJ'), ('en', 'ADP'), ('particular', 'NOUN'), ('mujer', 'NOUN'), ('persona', 'NOUN'), ('con', 'ADP'), ('precario', 'ADJ')]"
G8T9,"Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos. De aquí a 2030, elaborar y poner en práctica políticas encaminadas a promover un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales. Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos","[('promover', 'VERB'), ('el', 'DET'), ('crecimiento', 'NOUN'), ('económico', 'ADJ'), ('inclusivo', 'ADJ'), ('y', 'CCONJ'), ('sostenible', 'ADJ'), (',', 'PUNCT'), ('empleo', 'NOUN'), ('trabajo', 'NOUN'), ('decente', 'ADJ'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('elaborar', 'VERB'), ('poner', 'VERB'), ('en', 'ADP'), ('práctica', 'NOUN'), ('política', 'ADJ'), ('encaminado', 'ADJ'), ('uno', 'DET'), ('turismo', 'NOUN'), ('que', 'PRON'), ('creer', 'VERB'), ('puesto', 'NOUN'), ('promueva', 'VERB'), ('cultura', 'NOUN'), ('producto', 'NOUN'), ('local', 'ADJ')]"
G8T10,"Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos. Fortalecer la capacidad de las instituciones financieras nacionales para fomentar y ampliar el acceso a los servicios bancarios, financieros y de seguros para todos. Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos","[('promover', 'VERB'), ('el', 'DET'), ('crecimiento', 'NOUN'), ('económico', 'ADJ'), ('inclusivo', 'ADJ'), ('y', 'CCONJ'), ('sostenible', 'ADJ'), (',', 'PUNCT'), ('empleo', 'NOUN'), ('trabajo', 'NOUN'), ('decente', 'ADJ'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('fortalecer', 'VERB'), ('capacidad', 'NOUN'), ('de', 'ADP'), ('institución', 'NOUN'), ('financiero', 'ADJ'), ('nacional', 'ADJ'), ('fomentar', 'VERB'), ('ampliar', 'VERB'), ('acceso', 'NOUN'), ('a', 'ADP'), ('servicio', 'NOUN'), ('bancario', 'ADJ'), ('seguro', 'NOUN')]"
G8T11,"Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos. Aumentar el apoyo a la iniciativa de ayuda para el comercio en los países en desarrollo, en particular los países menos adelantados, incluso mediante el Marco Integrado Mejorado para la Asistencia Técnica a los Países Menos Adelantados en Materia de Comercio. Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos","[('promover', 'VERB'), ('el', 'DET'), ('crecimiento', 'NOUN'), ('económico', 'ADJ'), ('inclusivo', 'ADJ'), ('y', 'CCONJ'), ('sostenible', 'ADJ'), (',', 'PUNCT'), ('empleo', 'NOUN'), ('trabajo', 'NOUN'), ('decente', 'ADJ'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('aumentar', 'VERB'), ('apoyo', 'NOUN'), ('a', 'ADP'), ('iniciativa', 'NOUN'), ('de', 'ADP'), ('ayuda', 'NOUN'), ('comercio', 'NOUN'), ('en', 'ADP'), ('país', 'NOUN'), ('desarrollo', 'NOUN'), ('particular', 'NOUN'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('incluso', 'ADV'), ('mediante', 'ADP'), ('Marco', 'PROPN'), ('Integrado', 'PROPN'), ('Mejorado', 'PROPN'), ('Asistencia', 'PROPN'), ('Técnica', 'PROPN'), ('Países', 'PROPN'), ('Adelantados', 'PROPN'), ('materia', 'NOUN'), ('Comercio', 'PROPN')]"
G8T12,"Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos. De aquí a 2020, desarrollar y poner en marcha una estrategia mundial para el empleo de los jóvenes y aplicar el Pacto Mundial para el Empleo de la Organización Internacional del Trabajo. Promover el crecimiento económico inclusivo y sostenible, el empleo y el trabajo decente para todos","[('promover', 'VERB'), ('el', 'DET'), ('crecimiento', 'NOUN'), ('económico', 'ADJ'), ('inclusivo', 'ADJ'), ('y', 'CCONJ'), ('sostenible', 'ADJ'), (',', 'PUNCT'), ('empleo', 'NOUN'), ('trabajo', 'NOUN'), ('decente', 'ADJ'), ('para', 'ADP'), ('todo', 'PRON'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2020', 'NOUN'), ('desarrollar', 'VERB'), ('poner', 'VERB'), ('en', 'ADP'), ('marcha', 'NOUN'), ('uno', 'DET'), ('estrategia', 'NOUN'), ('mundial', 'ADJ'), ('joven', 'NOUN'), ('aplicar', 'VERB'), ('Pacto', 'PROPN'), ('Mundial', 'PROPN'), ('Empleo', 'PROPN'), ('Organización', 'PROPN'), ('Internacional', 'PROPN'), ('del', 'ADP'), ('Trabajo', 'PROPN')]"
G9T1,"Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación. Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo económico y el bienestar humano, haciendo especial hincapié en el acceso asequible y equitativo para todos. Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación","[('construir', 'VERB'), ('infraestructura', 'NOUN'), ('resilient', 'ADJ'), (',', 'PUNCT'), ('promover', 'VERB'), ('el', 'DET'), ('industrialización', 'NOUN'), ('sostenible', 'ADJ'), ('y', 'CCONJ'), ('fomentar', 'VERB'), ('innovación', 'NOUN'), ('.', 'PUNCT'), ('desarrollar', 'VERB'), ('fiable', 'ADJ'), ('de', 'ADP'), ('calidad', 'NOUN'), ('incluido', 'ADJ'), ('regional', 'ADJ'), ('transfronterizas', 'ADJ'), ('para', 'ADP'), ('apoyar', 'VERB'), ('desarrollo', 'NOUN'), ('económico', 'ADJ'), ('bienestar', 'NOUN'), ('humano', 'ADJ'), ('hacer', 'VERB'), ('especial', 'ADJ'), ('hincapié', 'NOUN'), ('en', 'ADP'), ('acceso', 'NOUN'), ('asequible', 'ADJ'), ('equitativo', 'ADJ'), ('todo', 'PRON')]"
G9T2,"Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación. Promover una industrialización inclusiva y sostenible y, de aquí a 2030, aumentar significativamente la contribución de la industria al empleo y al producto interno bruto, de acuerdo con las circunstancias nacionales, y duplicar esa contribución en los países menos adelantados. Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación","[('construir', 'VERB'), ('infraestructura', 'NOUN'), ('resilient', 'ADJ'), (',', 'PUNCT'), ('promover', 'VERB'), ('el', 'DET'), ('industrialización', 'NOUN'), ('sostenible', 'ADJ'), ('y', 'CCONJ'), ('fomentar', 'VERB'), ('innovación', 'NOUN'), ('.', 'PUNCT'), ('uno', 'DET'), ('inclusivo', 'ADJ'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('aumentar', 'VERB'), ('significativamente', 'ADV'), ('contribución', 'NOUN'), ('industria', 'NOUN'), ('al', 'ADP'), ('empleo', 'NOUN'), ('producto', 'NOUN'), ('interno', 'ADJ'), ('bruto', 'ADJ'), ('acuerdo', 'NOUN'), ('con', 'ADP'), ('circunstancia', 'NOUN'), ('nacional', 'ADJ'), ('duplicar', 'VERB'), ('ese', 'DET'), ('en', 'ADP'), ('país', 'NOUN'), ('menos', 'ADV'), ('adelantado', 'ADJ')]"
G9T3,"Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación. Aumentar el acceso de las pequeñas industrias y otras empresas, particularmente en los países en desarrollo, a los servicios financieros, incluidos créditos asequibles, y su integración en las cadenas de valor y los mercados. Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación","[('construir', 'VERB'), ('infraestructura', 'NOUN'), ('resilient', 'ADJ'), (',', 'PUNCT'), ('promover', 'VERB'), ('el', 'DET'), ('industrialización', 'NOUN'), ('sostenible', 'ADJ'), ('y', 'CCONJ'), ('fomentar', 'VERB'), ('innovación', 'NOUN'), ('.', 'PUNCT'), ('aumentar', 'VERB'), ('acceso', 'NOUN'), ('de', 'ADP'), ('pequeño', 'ADJ'), ('industria', 'NOUN'), ('otro', 'DET'), ('empresa', 'NOUN'), ('particularmente', 'ADV'), ('en', 'ADP'), ('país', 'NOUN'), ('desarrollo', 'NOUN'), ('a', 'ADP'), ('servicio', 'NOUN'), ('financiero', 'ADJ'), ('incluido', 'ADJ'), ('crédito', 'NOUN'), ('asequible', 'ADJ'), ('su', 'DET'), ('integración', 'NOUN'), ('cadena', 'NOUN'), ('valor', 'NOUN'), ('mercado', 'NOUN')]"
G9T4,"Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación. De aquí a 2030, modernizar la infraestructura y reconvertir las industrias para que sean sostenibles, utilizando los recursos con mayor eficacia y promoviendo la adopción de tecnologías y procesos industriales limpios y ambientalmente racionales, y logrando que todos los países tomen medidas de acuerdo con sus capacidades respectivas. Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación","[('construir', 'VERB'), ('infraestructura', 'NOUN'), ('resilient', 'ADJ'), (',', 'PUNCT'), ('promover', 'VERB'), ('el', 'DET'), ('industrialización', 'NOUN'), ('sostenible', 'ADJ'), ('y', 'CCONJ'), ('fomentar', 'VERB'), ('innovación', 'NOUN'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('modernizar', 'VERB'), ('reconvertir', 'VERB'), ('industria', 'NOUN'), ('para', 'ADP'), ('que', 'SCONJ'), ('ser', 'AUX'), ('utilizar', 'VERB'), ('recurso', 'NOUN'), ('con', 'ADP'), ('mayor', 'ADJ'), ('eficacia', 'NOUN'), ('adopción', 'NOUN'), ('tecnología', 'NOUN'), ('proceso', 'NOUN'), ('industrial', 'ADJ'), ('limpio', 'ADJ'), ('ambientalmente', 'ADV'), ('racional', 'ADJ'), ('lograr', 'VERB'), ('todo', 'DET'), ('país', 'NOUN'), ('tomar', 'VERB'), ('medida', 'NOUN'), ('acuerdo', 'NOUN'), ('su', 'DET'), ('capacidad', 'NOUN'), ('respectivo', 'ADJ')]"
G9T5,"Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación. Aumentar la investigación científica y mejorar la capacidad tecnológica de los sectores industriales de todos los países, en particular los países en desarrollo, entre otras cosas fomentando la innovación y aumentando considerablemente, de aquí a 2030, el número de personas que trabajan en investigación y desarrollo por millón de habitantes y los gastos de los sectores público y privado en investigación y desarrollo. Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación","[('construir', 'VERB'), ('infraestructura', 'NOUN'), ('resilient', 'ADJ'), (',', 'PUNCT'), ('promover', 'VERB'), ('el', 'DET'), ('industrialización', 'NOUN'), ('sostenible', 'ADJ'), ('y', 'CCONJ'), ('fomentar', 'VERB'), ('innovación', 'NOUN'), ('.', 'PUNCT'), ('aumentar', 'VERB'), ('investigación', 'NOUN'), ('científico', 'ADJ'), ('mejorar', 'VERB'), ('capacidad', 'NOUN'), ('tecnológico', 'ADJ'), ('de', 'ADP'), ('sector', 'NOUN'), ('industrial', 'ADJ'), ('todo', 'DET'), ('país', 'NOUN'), ('en', 'ADP'), ('particular', 'NOUN'), ('desarrollo', 'NOUN'), ('entre', 'ADP'), ('otro', 'DET'), ('cosa', 'NOUN'), ('considerablemente', 'ADV'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('número', 'NOUN'), ('persona', 'NOUN'), ('que', 'PRON'), ('trabajar', 'VERB'), ('por', 'ADP'), ('millón', 'NOUN'), ('habitante', 'NOUN'), ('gasto', 'NOUN'), ('público', 'ADJ'), ('privado', 'ADJ')]"
G9T6,"Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación. Facilitar el desarrollo de infraestructuras sostenibles y resilientes en los países en desarrollo mediante un mayor apoyo financiero, tecnológico y técnico a los países africanos, los países menos adelantados, los países en desarrollo sin litoral y los pequeños Estados insulares en desarrollo. Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación","[('construir', 'VERB'), ('infraestructura', 'NOUN'), ('resilient', 'ADJ'), (',', 'PUNCT'), ('promover', 'VERB'), ('el', 'DET'), ('industrialización', 'NOUN'), ('sostenible', 'ADJ'), ('y', 'CCONJ'), ('fomentar', 'VERB'), ('innovación', 'NOUN'), ('.', 'PUNCT'), ('facilitar', 'VERB'), ('desarrollo', 'NOUN'), ('de', 'ADP'), ('en', 'ADP'), ('país', 'NOUN'), ('mediante', 'ADP'), ('uno', 'DET'), ('mayor', 'ADJ'), ('apoyo', 'NOUN'), ('financiero', 'ADJ'), ('tecnológico', 'ADJ'), ('técnico', 'ADJ'), ('a', 'ADP'), ('africano', 'ADJ'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('sin', 'ADP'), ('litoral', 'NOUN'), ('pequeño', 'ADJ'), ('Estados', 'PROPN'), ('insular', 'ADJ')]"
G9T7,"Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación. Apoyar el desarrollo de tecnologías, la investigación y la innovación nacionales en los países en desarrollo, incluso garantizando un entorno normativo propicio a la diversificación industrial y la adición de valor a los productos básicos, entre otras cosas. Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación","[('construir', 'VERB'), ('infraestructura', 'NOUN'), ('resilient', 'ADJ'), (',', 'PUNCT'), ('promover', 'VERB'), ('el', 'DET'), ('industrialización', 'NOUN'), ('sostenible', 'ADJ'), ('y', 'CCONJ'), ('fomentar', 'VERB'), ('innovación', 'NOUN'), ('.', 'PUNCT'), ('apoyar', 'VERB'), ('desarrollo', 'NOUN'), ('de', 'ADP'), ('tecnología', 'NOUN'), ('investigación', 'NOUN'), ('nacional', 'ADJ'), ('en', 'ADP'), ('país', 'NOUN'), ('incluso', 'ADV'), ('garantizar', 'VERB'), ('uno', 'DET'), ('entorno', 'NOUN'), ('normativo', 'ADJ'), ('propicio', 'ADJ'), ('a', 'ADP'), ('diversificación', 'NOUN'), ('industrial', 'ADJ'), ('adición', 'NOUN'), ('valor', 'NOUN'), ('producto', 'NOUN'), ('básico', 'ADJ'), ('entre', 'ADP'), ('otro', 'DET'), ('cosa', 'NOUN')]"
G9T8,"Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación. Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020. Construir infraestructuras resilientes, promover la industrialización sostenible y fomentar la innovación","[('construir', 'VERB'), ('infraestructura', 'NOUN'), ('resilient', 'ADJ'), (',', 'PUNCT'), ('promover', 'VERB'), ('el', 'DET'), ('industrialización', 'NOUN'), ('sostenible', 'ADJ'), ('y', 'CCONJ'), ('fomentar', 'VERB'), ('innovación', 'NOUN'), ('.', 'PUNCT'), ('aumentar', 'VERB'), ('significativamente', 'ADV'), ('acceso', 'NOUN'), ('a', 'ADP'), ('tecnología', 'NOUN'), ('de', 'ADP'), ('información', 'NOUN'), ('comunicación', 'NOUN'), ('esforzar él', 'VERB'), ('por', 'ADP'), ('proporcionar', 'VERB'), ('universal', 'ADJ'), ('asequible', 'ADJ'), ('Internet', 'PROPN'), ('en', 'ADP'), ('país', 'NOUN'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('aquí', 'ADV'), ('2020', 'NOUN')]"
G10T1,"Reducir la desigualdad en y entre los países. De aquí a 2030, lograr progresivamente y mantener el crecimiento de los ingresos del 40% más pobre de la población a una tasa superior a la media nacional. Reducir la desigualdad en y entre los países","[('reducir', 'VERB'), ('el', 'DET'), ('desigualdad', 'NOUN'), ('en', 'ADP'), ('y', 'CCONJ'), ('entre', 'ADP'), ('país', 'NOUN'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), (',', 'PUNCT'), ('lograr', 'VERB'), ('progresivamente', 'ADV'), ('mantener', 'VERB'), ('crecimiento', 'NOUN'), ('ingreso', 'NOUN'), ('del', 'ADP'), ('40%', 'SYM'), ('más', 'ADV'), ('pobre', 'ADJ'), ('población', 'NOUN'), ('uno', 'DET'), ('tasa', 'NOUN'), ('superior', 'ADJ'), ('media', 'NOUN'), ('nacional', 'ADJ')]"
