id,proyecto,entidad,sectorial,C2017,D2017,C2018,D2018,C2019,D2019,C2020,D2020,C2021,D2021,ctotal,dtotal,text,sentence,tokenized
P1424S09E169,implementacion del centro de simulacion clinica medica para la facultad de ciencias de la salud de la universida,universidad tecnica del norte,sectorial educacion,0.0,0.0,4730373.76,575171.98,522342.0899999999,464302.0,0.0,0.0,0.0,0.0,5252715.85,1039473.98,universidad tecnica del norte implementacion del centro de simulacion clinica medica para la facultad de ciencias de la salud de la universida,Technical University of the North implementation of the medical clinical simulation center for the university's health sciences faculty,"[('universidad', 'JJ'), ('tecnica', 'NN'), ('del', 'NN'), ('norte', 'JJ'), ('implementacion', 'NN'), ('centro', 'NN'), ('simulacion', 'NN'), ('clinica', 'NN'), ('medica', 'NN'), ('para', 'NN')]"
P1425S09E169,implementacion de un sistema de calidad de acuerdo a la norma iso 17025-2017 para el laboratorio de ensayos fisi,universidad tecnica del norte,sectorial educacion,0.0,0.0,338600.0,127127.21,0.0,0.0,0.0,0.0,0.0,0.0,338600.0,127127.21,universidad tecnica del norte implementacion de un sistema de calidad de acuerdo a la norma iso  para el laboratorio de ensayos fisi,Universidad Tecnica del Norte implementation of a quality system according to the ISO 17025-2017 standard for the physical testing laboratory,"[('universidad', 'JJ'), ('tecnica', 'NN'), ('del', 'NN'), ('norte', 'JJ'), ('implementacion', 'NN'), ('un', 'JJ'), ('sistema', 'NN'), ('la', 'NN'), ('norma', 'JJ'), ('iso', 'NN'), ('para', 'NN'), ('laboratorio', 'NN'), ('fisi', 'NN')]"
P1426S09E169,fortalecimiento de la gestion academica y administrativa de la universidad tecnica del norte mediante la adecuac,universidad tecnica del norte,sectorial educacion,0.0,0.0,502132.12,29609.63,0.0,0.0,0.0,0.0,0.0,0.0,502132.12,29609.63,universidad tecnica del norte fortalecimiento de la gestion academica y administrativa de la universidad tecnica del norte mediante la adecuac,technical university of the north strengthening of the academic and administrative management of the technical university of the north through the adaptation,"[('universidad', 'JJ'), ('tecnica', 'NN'), ('del', 'NN'), ('norte', 'JJ'), ('fortalecimiento', 'NN'), ('gestion', 'NN'), ('academica', 'NN'), ('y', 'NN'), ('universidad', 'JJ'), ('tecnica', 'NN'), ('del', 'NN'), ('norte', 'JJ'), ('mediante', 'NN'), ('la', 'NN'), ('adecuac', 'NN')]"
P1427S09E170,generacion de conocimientos cientificos y tecnologicos y potenciacion de conocimientos ancestrales para coadyuvar a,universidad nacional de loja,sectorial educacion,0.0,0.0,0.0,0.0,1563578.58,33174.72,0.0,0.0,0.0,0.0,1563578.58,33174.72,universidad nacional de loja generacion de conocimientos cientificos y tecnologicos y potenciacion de conocimientos ancestrales para coadyuvar a,national university of loja generation of scientific and technological knowledge and enhancement of ancestral knowledge to contribute to,"[('universidad', 'JJ'), ('nacional', 'JJ'), ('generacion', 'NN'), ('cientificos', 'NN'), ('y', 'NN'), ('tecnologicos', 'NN'), ('y', 'JJ'), ('potenciacion', 'NN'), ('conocimientos', 'NN'), ('para', 'VBP')]"
P1428S09E170,equipamiento y mobiliario de las unidades de la administracion central que coadyuven al desempeno eficiente de l,universidad nacional de loja,sectorial educacion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,universidad nacional de loja equipamiento y mobiliario de las unidades de la administracion central que coadyuven al desempeno eficiente de l,national university of loja equipment and furniture of the units of the central administration that contribute to the efficient performance of the,"[('universidad', 'JJ'), ('nacional', 'JJ'), ('administracion', 'JJ'), ('central', 'JJ'), ('que', 'NN'), ('coadyuven', 'NN'), ('al', 'VBP'), ('desempeno', 'JJ')]"
P1429S09E170,estudios equipamiento readecuacion y construccion de la infraestructura del area de la educacion el arte y la comun,universidad nacional de loja,sectorial educacion,0.0,0.0,0.0,0.0,3389494.52,1150830.61,745850.9400000001,462568.67,108082.33,0.0,4243427.789999999,1613399.2799999998,universidad nacional de loja estudios equipamiento readecuacion y construccion de la infraestructura del area de la educacion el arte y la comun,"national university of loja studies equipment readjustment and construction of the infrastructure of the area of ​​education, art and the community","[('universidad', 'JJ'), ('nacional', 'JJ'), ('equipamiento', 'VBP'), ('readecuacion', 'NN'), ('y', 'NN'), ('construccion', 'NN'), ('area', 'NN'), ('educacion', 'NN'), ('arte', 'NN'), ('y', 'NN'), ('la', 'NN'), ('comun', 'NN')]"
P142S03E066,plan de mejoramiento y actualizacion del sistema de generacion electrica en el archipielago de galapagos ? fase,instituto nacional de preinversion,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,instituto nacional de preinversion plan de mejoramiento y actualizacion del sistema de generacion electrica en el archipielago de galapagos ? fase,national pre-investment institute plan to improve and update the electricity generation system in the galapagos archipelago? phase,"[('instituto', 'JJ'), ('nacional', 'JJ'), ('preinversion', 'NN'), ('plan', 'NN'), ('y', 'JJ'), ('actualizacion', 'NN'), ('sistema', 'NN'), ('generacion', 'NN'), ('electrica', 'NN'), ('fase', 'NN')]"
P1430S09E172,programa de capacitacion y actualizacion docentes e investigadores,universidad tecnica de quevedo,sectorial educacion,0.0,0.0,20715.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,20715.0,7200.0,universidad tecnica de quevedo programa de capacitacion y actualizacion docentes e investigadores,technical university of quevedo training and updating program for teachers and researchers,"[('universidad', 'JJ'), ('tecnica', 'NN'), ('capacitacion', 'NN'), ('actualizacion', 'NN'), ('e', 'VBP')]"
P1431S09E172,construcciones y reposicion de activos de la universidad tecnica estatal de quevedo,universidad tecnica de quevedo,sectorial educacion,0.0,0.0,29365800.03,5621350.000000001,23205589.21,11328416.45,0.0,0.0,62505538.73,20351825.3,115076927.97,37301591.75,universidad tecnica de quevedo construcciones y reposicion de activos de la universidad tecnica estatal de quevedo,Technical University of Quevedo construction and replacement of assets of the State Technical University of Quevedo,"[('universidad', 'JJ'), ('tecnica', 'NN'), ('reposicion', 'NN')]"
P1432S09E173,distribucion y abundacia de meiobentos en estanques de camaron litopenaeus vannamei durante un ciclo de cultivo,universidad tecnica de manabi,sectorial educacion,0.0,0.0,13606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13606.2,0.0,universidad tecnica de manabi distribucion y abundacia de meiobentos en estanques de camaron litopenaeus vannamei durante un ciclo de cultivo,technical university of manabi distribution and abundance of meiobenthos in litopenaeus vannamei shrimp ponds during a culture cycle,"[('universidad', 'JJ'), ('tecnica', 'NN'), ('distribucion', 'NN'), ('un', 'JJ'), ('ciclo', 'NN'), ('cultivo', 'NN')]"
P1433S09E173,desarenador,universidad tecnica de manabi,sectorial educacion,0.0,0.0,78295.04000000001,19178.34,0.0,0.0,0.0,0.0,0.0,0.0,78295.04000000001,19178.34,universidad tecnica de manabi desarenador,technical university of manabi sand trap,"[('universidad', 'JJ'), ('tecnica', 'NN'), ('desarenador', 'NN')]"
P1434S09E173,excavacion en taludes inc desalojo,universidad tecnica de manabi,sectorial educacion,0.0,0.0,68102.56,29939.2,0.0,0.0,0.0,0.0,0.0,0.0,68102.56,29939.2,universidad tecnica de manabi excavacion en taludes inc desalojo,technical university of manabi slope excavation inc eviction,"[('universidad', 'JJ'), ('tecnica', 'NN'), ('excavacion', 'NN'), ('inc', 'VBP'), ('desalojo', 'NN')]"
P1435S09E173,sub drenes frontal y posterior de los edificios de informatica y laboratorios de suelos de la universidad tecnic,universidad tecnica de manabi,sectorial educacion,0.0,0.0,101777.12,22554.29,0.0,0.0,0.0,0.0,0.0,0.0,101777.12,22554.29,universidad tecnica de manabi sub drenes frontal y posterior de los edificios de informatica y laboratorios de suelos de la universidad tecnic,technical university of manabi front and rear sub drains of the computer science buildings and soil laboratories of the technical university,"[('universidad', 'JJ'), ('tecnica', 'NN'), ('sub', 'JJ'), ('frontal', 'JJ'), ('y', 'JJ'), ('posterior', 'NN'), ('tecnic', 'NN')]"
P1436S09E173,reparacion del edificio i para las aulas de la escuela de acuicultura de la universidad tecnica de manabi,universidad tecnica de manabi,sectorial educacion,0.0,0.0,176188.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176188.8,0.0,universidad tecnica de manabi reparacion del edificio i para las aulas de la escuela de acuicultura de la universidad tecnica de manabi,technical university of manabi repair of the building i for the classrooms of the aquaculture school of the technical university of manabi,"[('universidad', 'JJ'), ('tecnica', 'NN'), ('reparacion', 'NN'), ('edificio', 'NN'), ('i', 'NN'), ('para', 'VBP'), ('las', 'JJ'), ('universidad', 'JJ'), ('tecnica', 'NN')]"
P1437S09E173,desmontaje de estructuras varias en planta de cubierta y alivianamiento de pisos edificio del instituto de cienc,universidad tecnica de manabi,sectorial educacion,0.0,0.0,529108.8,0.0,1029872.48,0.0,0.0,0.0,0.0,0.0,1558981.28,0.0,universidad tecnica de manabi desmontaje de estructuras varias en planta de cubierta y alivianamiento de pisos edificio del instituto de cienc,technical university of manabi disassembly of various structures on the roof floor and lightening of floors science institute building,"[('universidad', 'JJ'), ('tecnica', 'NN')]"
P1438S09E173,desmontaje de estructuras varias en planta de cubierta y alivianamiento de pisos- edificio de filosofia de la un,universidad tecnica de manabi,sectorial educacion,0.0,0.0,491195.8,0.0,982391.6,931015.57,0.0,0.0,0.0,0.0,1473587.4,931015.57,universidad tecnica de manabi desmontaje de estructuras varias en planta de cubierta y alivianamiento de pisos edificio de filosofia de la un,technical university of manabi disassembly of various structures in roof plan and lightening of floors-philosophy building of the un,"[('universidad', 'JJ'), ('tecnica', 'NN')]"
P1439S09E173,construccion de edificio ii para aulas y oficinas de la facultad de ciencias matematicas fisicas y quimicas de l,universidad tecnica de manabi,sectorial educacion,0.0,0.0,9367917.36,0.0,18132650.8,11206518.16,339159.64,169423.06,169579.82,0.0,28009307.62,11375941.22,universidad tecnica de manabi construccion de edificio ii para aulas y oficinas de la facultad de ciencias matematicas fisicas y quimicas de l,"technical university of manabi construction of building ii for classrooms and offices of the faculty of mathematical, physical and chemical sciences of l","[('universidad', 'JJ'), ('tecnica', 'NN'), ('construccion', 'NN'), ('ii', 'NN'), ('para', 'NN'), ('y', 'VBP'), ('fisicas', 'NN'), ('y', 'NN'), ('quimicas', 'NN'), ('l', 'NN')]"
P143S03E066,estudio para la implementacion de una planta de generacion electrica y cogeneracion a partir de biomasa,instituto nacional de preinversion,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,instituto nacional de preinversion estudio para la implementacion de una planta de generacion electrica y cogeneracion a partir de biomasa,national pre-investment institute study for the implementation of an electricity generation plant and cogeneration from biomass,"[('instituto', 'JJ'), ('nacional', 'JJ'), ('preinversion', 'NN'), ('estudio', 'NN'), ('para', 'NN'), ('implementacion', 'NN'), ('una', 'JJ'), ('planta', 'NN'), ('generacion', 'NN'), ('electrica', 'NN'), ('y', 'NN'), ('cogeneracion', 'NN'), ('partir', 'NN'), ('biomasa', 'NN')]"
P1440S09E174,poncho. internacionalizacion de las universidades perifericas latinoamericanas a traves de la integracion sostenible y la implementacion inclusiva de las oficinas de relaciones internacionales (intern,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,176534.04000000004,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,284534.04000000004,0.0,universidad laica eloy alfaro de manabi poncho internacionalizacion de las universidades perifericas latinoamericanas a traves de la integracion sostenible y la implementacion inclusiva de las oficinas de relaciones internacionales (intern,secular university eloy alfaro de manabi poncho. internationalization of peripheral Latin American universities through sustainable integration and inclusive implementation of international relations offices (intern,"[('universidad', 'JJ'), ('laica', 'NN'), ('eloy', 'NN'), ('alfaro', 'NN'), ('poncho', 'JJ'), ('internacionalizacion', 'NN'), ('perifericas', 'VBP'), ('integracion', 'NN'), ('sostenible', 'JJ'), ('y', 'NN'), ('la', 'NN'), ('implementacion', 'NN'), ('intern', 'JJ')]"
P1441S09E174,la universidad como sujeto dinamizador del desarrollo territorial del canton de puerto lopez en la provincia de,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,1344160.38,0.0,254947.38000000003,0.0,42905.33,0.0,471960.79,15.12,2113973.88,15.12,universidad laica eloy alfaro de manabi la universidad como sujeto dinamizador del desarrollo territorial del canton de puerto lopez en la provincia de,lay university eloy alfaro de manabi the university as a dynamic subject of the territorial development of the canton of puerto lopez in the province of,"[('universidad', 'JJ'), ('laica', 'NN'), ('eloy', 'NN'), ('alfaro', 'NN'), ('universidad', 'JJ'), ('como', 'NN'), ('sujeto', 'NN'), ('dinamizador', 'NN'), ('del', 'NN'), ('desarrollo', 'JJ'), ('territorial', 'JJ'), ('del', 'NN'), ('canton', 'NN')]"
P1442S09E174,construccion de edificio de aulas y laboratorios para la facultad de medicina en la matriz de la universidad laica eloy alfaro de manabi en la provincia de manabi,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,13462786.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13462786.68,0.0,universidad laica eloy alfaro de manabi construccion de edificio de aulas y laboratorios para la facultad de medicina en la matriz de la universidad laica eloy alfaro de manabi en la provincia de manabi,lay university eloy alfaro de manabi construction of a building for classrooms and laboratories for the medical school in the matrix of the lay university eloy alfaro de manabi in the province of manabi,"[('universidad', 'JJ'), ('laica', 'NN'), ('eloy', 'NN'), ('alfaro', 'NN'), ('construccion', 'NN'), ('para', 'VBP'), ('la', 'JJ')]"
P1443S09E174,from tradition to innovation in teacher training institutions to-inn,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,66285.1,32933.6,152280.96,52044.15,0.0,0.0,0.0,0.0,218566.06,84977.75,universidad laica eloy alfaro de manabi from tradition to innovation in teacher training institutions toinn,laica university eloy alfaro de manabi from tradition to innovation in teacher training institutions to-inn,"[('universidad', 'JJ'), ('laica', 'NN'), ('eloy', 'NN'), ('alfaro', 'NN'), ('tradition', 'NN'), ('innovation', 'NN'), ('training', 'NN'), ('toinn', 'VBP')]"
P1444S09E174,formacion doctoral del personal academico por dominios universitarios y perfiles profesionales (phd-uleam),universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,4413150.5,1161936.8299999998,0.0,0.0,0.0,0.0,0.0,0.0,4413150.5,1161936.8299999998,universidad laica eloy alfaro de manabi formacion doctoral del personal academico por dominios universitarios y perfiles profesionales (phduleam),lay university eloy alfaro de manabi doctoral training of academic staff by university domains and professional profiles (phd-uleam),"[('universidad', 'JJ'), ('laica', 'NN'), ('eloy', 'NN'), ('alfaro', 'NN'), ('formacion', 'NN'), ('doctoral', 'JJ'), ('personal', 'JJ'), ('academico', 'NN'), ('por', 'NN'), ('universitarios', 'JJ'), ('y', 'JJ'), ('phduleam', 'NN')]"
P1445S09E174,construccion de edificio de clinicas de practicas odontologicas para la facultad de odontologia en la matriz de la universidad laica eloy alfaro de manabi en la provincia de manabi.,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,13865829.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13865829.86,0.0,universidad laica eloy alfaro de manabi construccion de edificio de clinicas de practicas odontologicas para la facultad de odontologia en la matriz de la universidad laica eloy alfaro de manabi en la provincia de manabi,Eloy Alfaro Lay University of Manabi Construction of a building for dental practice clinics for the Faculty of Dentistry in the headquarters of the Eloy Alfaro Lay University of Manabi in the province of Manabi.,"[('universidad', 'JJ'), ('laica', 'NN'), ('eloy', 'NN'), ('alfaro', 'NN'), ('construccion', 'NN'), ('para', 'NN')]"
